Gene	Class
Zfp397	DistalIntergenic
Zfp438	DistalIntergenic
Zfp474	DistalIntergenic
Zfp516	DistalIntergenic
Zfp521	DistalIntergenic
Zfp532	DistalIntergenic
Zfp608	DistalIntergenic
Zfp622	DistalIntergenic
Zfp648	DistalIntergenic
Zfp706	DistalIntergenic
Zfp770	DistalIntergenic
Zfp873	DistalIntergenic
Zfp938	DistalIntergenic
Zfp947	DistalIntergenic
Zfp957	DistalIntergenic
Zfp960	DistalIntergenic
Zfr	DistalIntergenic
Zhx1	DistalIntergenic
Zhx2	DistalIntergenic
Zkscan3	DistalIntergenic
Zmym2	DistalIntergenic
Zp4-ps	DistalIntergenic
Zpld1	DistalIntergenic
Zswim2	DistalIntergenic
Zswim6	DistalIntergenic
Zwint	DistalIntergenic
2210420H20Rik	Downstream
2610318M16Rik	Downstream
2700054A10Rik	Downstream
4930401O10Rik	Downstream
4930467J12Rik	Downstream
4930546C10Rik	Downstream
5830428M24Rik	Downstream
7530416G11Rik	Downstream
A530058N18Rik	Downstream
A730013G03Rik	Downstream
A830019P07Rik	Downstream
Akap11	Downstream
Angel1	Downstream
Ankdd1b	Downstream
Ascl1	Downstream
Bcl11b	Downstream
Ccdc177	Downstream
Ccdc42os	Downstream
Ccnt2	Downstream
Cdc40	Downstream
Cep128	Downstream
Csrp2	Downstream
Cyp17a1	Downstream
Cyp1b1	Downstream
D030018L15Rik	Downstream
D930007P13Rik	Downstream
Dbn1	Downstream
Ddx17	Downstream
Diras2	Downstream
Dmc1	Downstream
Dnah2	Downstream
Dock10	Downstream
Dsc3	Downstream
Dusp1	Downstream
Ebag9	Downstream
Efhc1	Downstream
Enah	Downstream
Enpp4	Downstream
Esr2	Downstream
Fam189a2	Downstream
Fech	Downstream
Fem1a	Downstream
Fev	Downstream
Fezf2	Downstream
Foxi1	Downstream
Fra10ac1	Downstream
Fxn	Downstream
Gabrp	Downstream
Galnt10	Downstream
Galnt3	Downstream
Galr1	Downstream
Gfra3	Downstream
Glrp1	Downstream
Gm11627	Downstream
Gm13752	Downstream
Gm20544	Downstream
Gm20597	Downstream
Gm32865	Downstream
Gm36201	Downstream
Gm3772	Downstream
Gm38397	Downstream
Gm45924	Downstream
Gtf2a1	Downstream
Hc	Downstream
Hsd17b7	Downstream
Hsf2bp	Downstream
Hsp90aa1	Downstream
Ier5l	Downstream
Il9	Downstream
Irf2bpl	Downstream
Kdm6b	Downstream
Lipi	Downstream
Lrrc74b	Downstream
Lrrc75b	Downstream
Malat1	Downstream
Mbip	Downstream
Mcm10	Downstream
Meis2	Downstream
Mfng	Downstream
Mir3068	Downstream
Mir6363	Downstream
Mir6934	Downstream
Mir6993	Downstream
Mir7683	Downstream
Mirlet7i	Downstream
Ms4a3	Downstream
Myof	Downstream
Nabp1	Downstream
Nars	Downstream
Natd1	Downstream
Neat1	Downstream
Nkx2-6	Downstream
Npas4	Downstream
Nsf	Downstream
Nsun3	Downstream
Nt5c2	Downstream
Nxph3	Downstream
Olfr1357	Downstream
Optc	Downstream
Otx1	Downstream
Pik3cg	Downstream
Pik3r1	Downstream
Pirt	Downstream
Pofut2	Downstream
Prdm1	Downstream
Prlhr	Downstream
Pus7l	Downstream
Pygl	Downstream
Rcn1	Downstream
Rhebl1	Downstream
Rmst	Downstream
Rnaseh2b	Downstream
Ropn1l	Downstream
Rpa1	Downstream
Rpap3	Downstream
Rrp1	Downstream
Scg2	Downstream
Sel1l	Downstream
Sf3b1	Downstream
Shisa4	Downstream
Slc23a3	Downstream
Slc26a3	Downstream
Slfn14	Downstream
Snap47	Downstream
Sncb	Downstream
Sorcs1	Downstream
Spaca3	Downstream
Spert	Downstream
Spns2	Downstream
Stac2	Downstream
Stfa3	Downstream
Stum	Downstream
Sulf1	Downstream
Tmc6	Downstream
Tmem44	Downstream
Tnfsf11	Downstream
Top2a	Downstream
Traf6	Downstream
Tsn	Downstream
Twsg1	Downstream
Txnl4a	Downstream
Vcpkmt	Downstream
Wdsub1	Downstream
Zdhhc22	Downstream
Zp3r	Downstream
1110002J07Rik	Exon
1700006F04Rik	Exon
1700011B04Rik	Exon
1700024B18Rik	Exon
1700024P04Rik	Exon
1700027J07Rik	Exon
1700034H15Rik	Exon
1700061F12Rik	Exon
1700086O06Rik	Exon
1700092K14Rik	Exon
1700097N02Rik	Exon
1700112H15Rik	Exon
1810018F18Rik	Exon
2010300C02Rik	Exon
2610307P16Rik	Exon
4732490B19Rik	Exon
4921525O09Rik	Exon
4930520P13Rik	Exon
4930524C18Rik	Exon
4930559C10Rik	Exon
4930563J15Rik	Exon
4930572O13Rik	Exon
4930578M01Rik	Exon
4930596I21Rik	Exon
4933406K04Rik	Exon
4933427E13Rik	Exon
6530411M01Rik	Exon
7530416G11Rik	Exon
8430422H06Rik	Exon
9030616G12Rik	Exon
9230020A06Rik	Exon
9230102K24Rik	Exon
9430014N10Rik	Exon
A230009B12Rik	Exon
A330035P11Rik	Exon
A430090L17Rik	Exon
A530058N18Rik	Exon
A830009L08Rik	Exon
Abca13	Exon
Abca8b	Exon
Actr3	Exon
Acvr1c	Exon
Adamts5	Exon
Adarb1	Exon
Adgrg6	Exon
Aff3	Exon
Agtpbp1	Exon
Akr1e1	Exon
Amer2	Exon
Amph	Exon
Ank	Exon
Ank3	Exon
Ankrd1	Exon
Ankrd44	Exon
Anks1b	Exon
Ano6	Exon
Aox2	Exon
Arhgap15	Exon
Arhgap30	Exon
Arhgef28	Exon
Arl4c	Exon
Asap1	Exon
Asxl3	Exon
Atp5o	Exon
Atp8a2	Exon
Atrnl1	Exon
Atxn7l1	Exon
AU041133	Exon
B020018J22Rik	Exon
B230216N24Rik	Exon
Baiap2	Exon
Basp1	Exon
Baz2b	Exon
Bbox1	Exon
Bbs10	Exon
BC006965	Exon
Bcl11a	Exon
Bmp4	Exon
C130060C02Rik	Exon
C1ql3	Exon
C730002L08Rik	Exon
Cabin1	Exon
Cacnb2	Exon
Calm2	Exon
Camkmt	Exon
Cap2	Exon
Carmil1	Exon
Carns1	Exon
Cblb	Exon
Ccdc191	Exon
Ccn6	Exon
Ccny	Exon
Cd247	Exon
Cd47	Exon
Cd83	Exon
Cdh12	Exon
Cdh20	Exon
Cdkn3	Exon
Cdyl	Exon
Cebpe	Exon
Celf2	Exon
Celf4	Exon
Cep112	Exon
Cep55	Exon
Cfap54	Exon
Chrna1	Exon
Chrne	Exon
Chuk	Exon
Cip2a	Exon
Cir1	Exon
Cltc	Exon
Cnih3	Exon
Cnnm1	Exon
Cnst	Exon
Cog5	Exon
Col5a1	Exon
Col5a2	Exon
Col6a3	Exon
Colgalt2	Exon
Cpb2	Exon
Creb3l1	Exon
Crisp4	Exon
Cry1	Exon
D030024E09Rik	Exon
D030045P18Rik	Exon
D430041D05Rik	Exon
Dad1	Exon
Dbpht2	Exon
Dcdc2c	Exon
Dcp2	Exon
Dhrs2	Exon
Dhrs4	Exon
Dhrs7c	Exon
Dio2	Exon
Dio3os	Exon
Dip2b	Exon
Diras1	Exon
Dlgap1	Exon
Dock10	Exon
Dph6	Exon
Dpp4	Exon
Drosha	Exon
Dsc3	Exon
Dst	Exon
Dtna	Exon
E030044B06Rik	Exon
E2f6	Exon
Ebf1	Exon
Echdc3	Exon
Efcab3	Exon
Ehbp1l1	Exon
Eif5b	Exon
Elmo1	Exon
Enox1	Exon
Epcam	Exon
Eprs	Exon
Epsti1	Exon
Erbb4	Exon
Esr1	Exon
Etl4	Exon
Ets2	Exon
Fam124a	Exon
Fam135b	Exon
Fam161a	Exon
Fam43a	Exon
Fam50b	Exon
Fam83h	Exon
Fam91a1	Exon
Fbn2	Exon
Fcrlb	Exon
Fkbp5	Exon
Fndc1	Exon
Fos	Exon
Foxn3	Exon
Foxq1	Exon
Frmd4a	Exon
Ftcd	Exon
Fyn	Exon
Fzd7	Exon
Gabrb2	Exon
Galnt13	Exon
Galnt14	Exon
Galnt16	Exon
Gas1	Exon
Gch1	Exon
Gda	Exon
Gfpt2	Exon
Glul	Exon
Gm10421	Exon
Gm10556	Exon
Gm10823	Exon
Gm10845	Exon
Gm11981	Exon
Gm13749	Exon
Gm14486	Exon
Gm16573	Exon
Gm17746	Exon
Gm17750	Exon
Gm17751	Exon
Gm19557	Exon
Gm20063	Exon
Gm20110	Exon
Gm20125	Exon
Gm20757	Exon
Gm26685	Exon
Gm26839	Exon
Gm29461	Exon
Gm29678	Exon
Gm29687	Exon
Gm32123	Exon
Gm32865	Exon
Gm33035	Exon
Gm33677	Exon
Gm35725	Exon
Gm36173	Exon
Gm36595	Exon
Gm38397	Exon
Gm41341	Exon
Gm4710	Exon
Gm5083	Exon
Gm5086	Exon
Gm6416	Exon
Gm6994	Exon
Gpatch2	Exon
Gpr155	Exon
Gpr156	Exon
Gprc6a	Exon
Grb14	Exon
Grip1	Exon
Gtf2a1l	Exon
Hacl1	Exon
Hcn1	Exon
Hecw2	Exon
Hist1h2bj	Exon
Hivep1	Exon
Hivep2	Exon
Hmcn1	Exon
Hnrnpll	Exon
Hrh4	Exon
Hs6st1	Exon
Hsd17b12	Exon
Hsd17b6	Exon
Hunk	Exon
Hus1	Exon
Ifih1	Exon
Ifit1bl1	Exon
Ift57	Exon
Igf2r	Exon
Igfbp3	Exon
Ikzf2	Exon
Il15ra	Exon
Ipcef1	Exon
Ipmk	Exon
Irf2bpl	Exon
Irx4	Exon
Itpkb	Exon
Jak2	Exon
Jmjd1c	Exon
Jmy	Exon
Kank1	Exon
Kcnh5	Exon
Kcnj2	Exon
Kcnj4	Exon
Kdelr3	Exon
Kidins220	Exon
Lama1	Exon
Lama3	Exon
Lama4	Exon
Lbr	Exon
Ldlrad3	Exon
Lgmn	Exon
Lhcgr	Exon
Lhfpl2	Exon
Lhx2	Exon
Lmf1	Exon
Lmo2	Exon
Lnpep	Exon
Lrp2	Exon
Lrrc3b	Exon
Lrrk2	Exon
Lsamp	Exon
Ly75	Exon
Macc1	Exon
Map2k6	Exon
Map3k2	Exon
Map3k4	Exon
Masp1	Exon
Mast4	Exon
Mcidas	Exon
Me2	Exon
Med30	Exon
Metap2	Exon
Mettl21c	Exon
Mfsd6	Exon
Mier3	Exon
Mir122	Exon
Mir129-2	Exon
Mir193a	Exon
Mir204	Exon
Mir488	Exon
Mir5709	Exon
Mir6350	Exon
Mir6365	Exon
Mir6391	Exon
Mir6413	Exon
Mir719	Exon
Mir7211	Exon
Mir99a	Exon
Mir99ahg	Exon
Mirlet7c-1	Exon
Mirt1	Exon
Mpp7	Exon
Mreg	Exon
Mtdh	Exon
Mthfd1l	Exon
Mtss1	Exon
Myh15	Exon
Myh2	Exon
Myh4	Exon
Mylk	Exon
Myo10	Exon
Myo3b	Exon
Myof	Exon
Mypn	Exon
Nabp1	Exon
Nav3	Exon
Neat1	Exon
Neb	Exon
Nectin3	Exon
Nefl	Exon
Nek7	Exon
Nfkb2	Exon
Noc3l	Exon
Nostrin	Exon
Notch3	Exon
Nr1d2	Exon
Nr2f1	Exon
Nrcam	Exon
Nron	Exon
Ntn4	Exon
Ntrk2	Exon
Oit1	Exon
Olfr1512	Exon
Optn	Exon
Osbpl6	Exon
Oxct1	Exon
Oxgr1	Exon
Pantr1	Exon
Pcdh15	Exon
Pcdhac2	Exon
Pdcd2	Exon
Pde4d	Exon
Pdxk	Exon
Peg13	Exon
Pfkfb3	Exon
Phf21a	Exon
Phyhipl	Exon
Pik3r1	Exon
Pim1	Exon
Pisd-ps2	Exon
Pitpnm3	Exon
Pkd2l2	Exon
Plce1	Exon
Plekhh2	Exon
Plk2	Exon
Pmm2	Exon
Pmp22	Exon
Poll	Exon
Polr2g	Exon
Pou1f1	Exon
Ppp1r12b	Exon
Pqlc1	Exon
Prdm1	Exon
Prdm11	Exon
Prdm12	Exon
Prep	Exon
Prf1	Exon
Prrc1	Exon
Prune2	Exon
Ptpn20	Exon
Ptprm	Exon
Ptprq	Exon
Pxk	Exon
Rab17	Exon
Rab26	Exon
Rab3gap1	Exon
Rad21	Exon
Ralbp1	Exon
Ralgps1	Exon
Ranbp9	Exon
Rapgef6	Exon
Raph1	Exon
Rara	Exon
Rbfox1	Exon
Rbms1	Exon
Redrum	Exon
Reep3	Exon
Rftn1	Exon
Rftn2	Exon
Rgs13	Exon
Rgs21	Exon
Rin3	Exon
Rnase1	Exon
Rnf146	Exon
Rnf19a	Exon
Rnf213	Exon
Robo1	Exon
Rpe	Exon
Rps6ka5	Exon
Rtkn2	Exon
Runx2	Exon
Ryr3	Exon
Sacs	Exon
Samsn1	Exon
Sarm1	Exon
Satb1	Exon
Scel	Exon
Scn9a	Exon
Sel1l	Exon
Sf3a1	Exon
Sh3rf3	Exon
Simc1	Exon
Slc17a2	Exon
Slc1a2	Exon
Slc26a4	Exon
Slc39a11	Exon
Slc47a1	Exon
Snhg20	Exon
Sorbs1	Exon
Spag6	Exon
Spata24	Exon
Specc1	Exon
Sphkap	Exon
Spns3	Exon
Stab2	Exon
Stk24	Exon
Stxbp5	Exon
Sucla2	Exon
Syne1	Exon
Synrg	Exon
Tanc1	Exon
Tank	Exon
Tars	Exon
Tbc1d4	Exon
Tbr1	Exon
Tcf20	Exon
Tdrd9	Exon
Tex14	Exon
Tfam	Exon
Tfg	Exon
Thbs4	Exon
Thsd7b	Exon
Tjap1	Exon
Tlr5	Exon
Tmbim1	Exon
Tmem131	Exon
Tmem178	Exon
Tmem181b-ps	Exon
Tmem220	Exon
Tmem252	Exon
Tmx1	Exon
Tnr	Exon
Tns2	Exon
Tns4	Exon
Trib2	Exon
Trio	Exon
Trp63	Exon
Trpv3	Exon
Ttc21b	Exon
Ttc8	Exon
Tubb2b	Exon
Upp2	Exon
Ush2a	Exon
Usp25	Exon
Usp6nl	Exon
Vps13b	Exon
Vwa8	Exon
Wapl	Exon
Wdfy2	Exon
Wdr5	Exon
Wif1	Exon
Wwc1	Exon
Ypel1	Exon
Ypel2	Exon
Zbtb18	Exon
Zbtb2	Exon
Zbtb43	Exon
Zdhhc22	Exon
Zfand3	Exon
Zfp184	Exon
Zfp366	Exon
Zfp608	Exon
Zmiz1	Exon
1110002J07Rik	Intron
1110051M20Rik	Intron
1600002D24Rik	Intron
1700001L19Rik	Intron
1700003L19Rik	Intron
1700006F04Rik	Intron
1700008C04Rik	Intron
1700008K24Rik	Intron
1700010I14Rik	Intron
1700010K23Rik	Intron
1700012I11Rik	Intron
1700016G22Rik	Intron
1700016L21Rik	Intron
1700019C18Rik	Intron
1700019D03Rik	Intron
1700019N19Rik	Intron
1700020G17Rik	Intron
1700020N01Rik	Intron
1700023F02Rik	Intron
1700024B18Rik	Intron
1700025G04Rik	Intron
1700027J07Rik	Intron
1700028P14Rik	Intron
1700029J03Rik	Intron
1700029N11Rik	Intron
1700030C10Rik	Intron
1700031P21Rik	Intron
1700041M19Rik	Intron
1700044C05Rik	Intron
1700049L16Rik	Intron
1700064M15Rik	Intron
1700071K01Rik	Intron
1700080N15Rik	Intron
1700083H02Rik	Intron
1700084J12Rik	Intron
1700085C21Rik	Intron
1700086L19Rik	Intron
1700097N02Rik	Intron
1700099I09Rik	Intron
1700101O22Rik	Intron
1700108J01Rik	Intron
1700109G14Rik	Intron
1700109G15Rik	Intron
1700112H15Rik	Intron
1700113H08Rik	Intron
1700120E14Rik	Intron
1700123O21Rik	Intron
1700129C05Rik	Intron
1810007D17Rik	Intron
1810013L24Rik	Intron
1810018F18Rik	Intron
1810041H14Rik	Intron
2010010A06Rik	Intron
2010106C02Rik	Intron
2010300C02Rik	Intron
2210408I21Rik	Intron
2310015D24Rik	Intron
2310016D03Rik	Intron
2310020H05Rik	Intron
2310057J18Rik	Intron
2310069G16Rik	Intron
2410003L11Rik	Intron
2410004P03Rik	Intron
2510009E07Rik	Intron
2610035D17Rik	Intron
2610307P16Rik	Intron
2700054A10Rik	Intron
2700089I24Rik	Intron
2810032G03Rik	Intron
3110039M20Rik	Intron
3300005D01Rik	Intron
3830408C21Rik	Intron
4732490B19Rik	Intron
4833415N18Rik	Intron
4833422M21Rik	Intron
4833427F10Rik	Intron
4921504E06Rik	Intron
4921509O07Rik	Intron
4921511I17Rik	Intron
4921513I03Rik	Intron
4921525O09Rik	Intron
4921530L21Rik	Intron
4930401O10Rik	Intron
4930402F06Rik	Intron
4930404H11Rik	Intron
4930405O22Rik	Intron
4930413F20Rik	Intron
4930428E07Rik	Intron
4930432J09Rik	Intron
4930434J06Rik	Intron
4930435F18Rik	Intron
4930441J16Rik	Intron
4930444F02Rik	Intron
4930447J18Rik	Intron
4930447K03Rik	Intron
4930447M23Rik	Intron
4930448C13Rik	Intron
4930448I06Rik	Intron
4930452A19Rik	Intron
4930452B06Rik	Intron
4930459C07Rik	Intron
4930474H20Rik	Intron
4930474M22Rik	Intron
4930474N09Rik	Intron
4930480K15Rik	Intron
4930486F22Rik	Intron
4930486I03Rik	Intron
4930504C09Rik	Intron
4930505A04Rik	Intron
4930505G20Rik	Intron
4930505N22Rik	Intron
4930506C21Rik	Intron
4930519K11Rik	Intron
4930520P13Rik	Intron
4930524B15Rik	Intron
4930524C18Rik	Intron
4930525C09Rik	Intron
4930528P14Rik	Intron
4930532I03Rik	Intron
4930544M13Rik	Intron
4930549C15Rik	Intron
4930552P12Rik	Intron
4930555K19Rik	Intron
4930556M19Rik	Intron
4930556N09Rik	Intron
4930557F10Rik	Intron
4930562F07Rik	Intron
4930564C03Rik	Intron
4930567K20Rik	Intron
4930568G15Rik	Intron
4930572O13Rik	Intron
4930578N18Rik	Intron
4930579H20Rik	Intron
4930579P08Rik	Intron
4930592A05Rik	Intron
4931429P17Rik	Intron
4931440F15Rik	Intron
4932412D23Rik	Intron
4932435O22Rik	Intron
4933400F21Rik	Intron
4933402J15Rik	Intron
4933405E24Rik	Intron
4933406C10Rik	Intron
4933406K04Rik	Intron
4933407L21Rik	Intron
4933409F18Rik	Intron
4933412E12Rik	Intron
4933412O06Rik	Intron
4933413L06Rik	Intron
4933415F23Rik	Intron
4933416M06Rik	Intron
4933424L21Rik	Intron
4933425B07Rik	Intron
4933427E13Rik	Intron
4933428G20Rik	Intron
4933429O19Rik	Intron
4933430M04Rik	Intron
5530401A14Rik	Intron
5730420D15Rik	Intron
5730522E02Rik	Intron
5930438M14Rik	Intron
6030407O03Rik	Intron
7530416G11Rik	Intron
8430426J06Rik	Intron
9030204H09Rik	Intron
9130015A21Rik	Intron
9230020A06Rik	Intron
9230102K24Rik	Intron
9230105E05Rik	Intron
9230112D13Rik	Intron
9330111N05Rik	Intron
9330159F19Rik	Intron
9330162B11Rik	Intron
9330182O14Rik	Intron
9330188P03Rik	Intron
9430014N10Rik	Intron
9430069I07Rik	Intron
9430078K24Rik	Intron
9630013K17Rik	Intron
9930021J03Rik	Intron
A1bg	Intron
A230009B12Rik	Intron
A330023F24Rik	Intron
A330032B11Rik	Intron
A330049N07Rik	Intron
A330076C08Rik	Intron
A330093E20Rik	Intron
A330102I10Rik	Intron
A430090L17Rik	Intron
A430093F15Rik	Intron
A4galt	Intron
A530032D15Rik	Intron
A830018L16Rik	Intron
A830082K12Rik	Intron
A930006I01Rik	Intron
A930012L18Rik	Intron
AA536875	Intron
Abat	Intron
Abca12	Intron
Abca13	Intron
Abca6	Intron
Abca9	Intron
Abcc4	Intron
Abcd2	Intron
Abi1	Intron
Abi3bp	Intron
Ablim1	Intron
Ablim3	Intron
Abr	Intron
Abtb2	Intron
Acaca	Intron
Acap2	Intron
Acly	Intron
Acot10	Intron
Acot12	Intron
Acss3	Intron
Actn2	Intron
Actr3	Intron
Acvr1	Intron
Acvr1c	Intron
Acvr2a	Intron
Adam19	Intron
Adam6b	Intron
Adamts12	Intron
Adamts14	Intron
Adamts16	Intron
Adamts2	Intron
Adamts20	Intron
Adamts5	Intron
Adamts6	Intron
Adarb1	Intron
Adarb2	Intron
Adck1	Intron
Adcy2	Intron
Adcy5	Intron
Adcy8	Intron
Adcy9	Intron
Add3	Intron
Adgb	Intron
Adgrb3	Intron
Adgrv1	Intron
Adhfe1	Intron
Adk	Intron
Adnp2	Intron
Adora1	Intron
Adora2b	Intron
Adra1a	Intron
Adra1b	Intron
Adtrp	Intron
Afdn	Intron
Aff3	Intron
Agap1	Intron
Ago2	Intron
Agpat4	Intron
Agps	Intron
Agtpbp1	Intron
Agtr1a	Intron
Ahrr	Intron
AI182371	Intron
AI197445	Intron
Aig1	Intron
Aim2	Intron
Akain1	Intron
Akap1	Intron
Akap12	Intron
Akap6	Intron
Akr1e1	Intron
Akt3	Intron
Aldh7a1	Intron
Alk	Intron
Allc	Intron
Alx4	Intron
Ambra1	Intron
Amdhd1	Intron
Amer2	Intron
Amph	Intron
Angpt1	Intron
Angptl1	Intron
Angptl2	Intron
Ank	Intron
Ank3	Intron
Ankdd1b	Intron
Ankfn1	Intron
Ankfy1	Intron
Ankrd33b	Intron
Ankrd36	Intron
Ankrd44	Intron
Ankrd55	Intron
Anks1	Intron
Anks1b	Intron
Ano3	Intron
Ano4	Intron
Ano6	Intron
Anxa11	Intron
Anxa13	Intron
Aoah	Intron
Aopep	Intron
Aox2	Intron
Aox3	Intron
Aox4	Intron
Ap1s3	Intron
Ap3b1	Intron
Apaf1	Intron
Apba1	Intron
Apc	Intron
Apob	Intron
Apod	Intron
Apoh	Intron
App	Intron
Appbp2	Intron
Appl2	Intron
Aqp12	Intron
Aqp4	Intron
Arap3	Intron
Arg1	Intron
Arhgap15	Intron
Arhgap15os	Intron
Arhgap18	Intron
Arhgap21	Intron
Arhgap23	Intron
Arhgap26	Intron
Arhgap28	Intron
Arhgap30	Intron
Arhgap31	Intron
Arhgap39	Intron
Arhgap44	Intron
Arhgef28	Intron
Arhgef3	Intron
Arid1b	Intron
Arid2	Intron
Arid4b	Intron
Arid5b	Intron
Arl14ep	Intron
Arl15	Intron
Arl4a	Intron
Arl5a	Intron
Arl6	Intron
Armc4	Intron
Armc9	Intron
Armh4	Intron
As3mt	Intron
Asap1	Intron
Asap2	Intron
Asb1	Intron
Asb14	Intron
Ascc1	Intron
Asic2	Intron
Asic4	Intron
Astn1	Intron
Asxl3	Intron
Atad2b	Intron
Atf3	Intron
Atf6	Intron
Atf7	Intron
Atg10	Intron
Atp13a3	Intron
Atp13a4	Intron
Atp1b1	Intron
Atp2b1	Intron
Atp2b4	Intron
Atp5g2	Intron
Atp5o	Intron
Atp6v1a	Intron
Atp6v1e2	Intron
Atp6v1g3	Intron
Atp8a2	Intron
Atpaf2	Intron
Atrnl1	Intron
Atxn1	Intron
Atxn10	Intron
Atxn7	Intron
Atxn7l1	Intron
AU016765	Intron
AU040972	Intron
Auh	Intron
Aven	Intron
Avpr1a	Intron
AW554918	Intron
B230118H07Rik	Intron
B230214G05Rik	Intron
B230217O12Rik	Intron
B3galt1	Intron
B3galt5	Intron
B3gnt2	Intron
B430212C06Rik	Intron
B4galt6	Intron
Bace2	Intron
Bach1	Intron
Bag2	Intron
Bahcc1	Intron
Baiap2	Intron
Basp1	Intron
Baz2b	Intron
BB019430	Intron
Bbx	Intron
BC002163	Intron
BC006965	Intron
BC042761	Intron
BC055324	Intron
Bcl11a	Intron
Bcl11b	Intron
Bcl2	Intron
Bcr	Intron
Bdkrb1	Intron
Bdkrb2	Intron
Bdnf	Intron
Becn2	Intron
Bend6	Intron
Bend7	Intron
Best3	Intron
Bhmt2	Intron
Bicc1	Intron
Bin1	Intron
Blnk	Intron
Bmp6	Intron
Bmpr2	Intron
Brinp2	Intron
Brinp3	Intron
Brip1	Intron
Btaf1	Intron
Btbd11	Intron
Btbd9	Intron
Btf3	Intron
Btg1	Intron
Btg3	Intron
Btrc	Intron
Bves	Intron
C030005K06Rik	Intron
C030007H22Rik	Intron
C030013C21Rik	Intron
C030037D09Rik	Intron
C130026I21Rik	Intron
C130060C02Rik	Intron
C1ql3	Intron
C230014O12Rik	Intron
C230024C17Rik	Intron
C230072F16Rik	Intron
C4b	Intron
C630031E19Rik	Intron
C7	Intron
Cab39l	Intron
Cabcoco1	Intron
Cabin1	Intron
Cacna1b	Intron
Cacna1d	Intron
Cacna1e	Intron
Cacna1g	Intron
Cacna1h	Intron
Cacna1s	Intron
Cacna2d3	Intron
Cacnb2	Intron
Cacnb4	Intron
Cacng2	Intron
Cacng4	Intron
Cacng5	Intron
Cadm2	Intron
Cadm3	Intron
Cadps	Intron
Calcrl	Intron
Calhm2	Intron
Calml3	Intron
Camk1d	Intron
Camk4	Intron
Camkmt	Intron
Camsap1	Intron
Camsap2	Intron
Cap2	Intron
Capn13	Intron
Capn2	Intron
Car10	Intron
Carmil1	Intron
Casp7	Intron
Cavin1	Intron
Cavin2	Intron
Cblb	Intron
Ccbe1	Intron
Ccdc121	Intron
Ccdc141	Intron
Ccdc148	Intron
Ccdc162	Intron
Ccdc172	Intron
Ccdc173	Intron
Ccdc178	Intron
Ccdc192	Intron
Ccdc3	Intron
Ccdc50	Intron
Ccdc6	Intron
Ccdc80	Intron
Ccdc85a	Intron
Ccdc85c	Intron
Ccdc88a	Intron
Ccdc88c	Intron
Ccdc93	Intron
Ccl1	Intron
Ccm2	Intron
Ccn2	Intron
Ccn4	Intron
Ccnk	Intron
Ccny	Intron
Ccnyl1	Intron
Cd180	Intron
Cd247	Intron
Cd28	Intron
Cd44	Intron
Cd47	Intron
Cd5	Intron
Cd6	Intron
Cd96	Intron
Cdc40	Intron
Cdc42bpa	Intron
Cdc42bpb	Intron
Cdc42se2	Intron
Cdca7	Intron
Cdca7l	Intron
Cdh10	Intron
Cdh18	Intron
Cdh2	Intron
Cdh20	Intron
Cdh23	Intron
Cdh6	Intron
Cdh7	Intron
Cdh9	Intron
Cdhr3	Intron
Cdk15	Intron
Cdk17	Intron
Cdk19	Intron
Cdk5r2	Intron
Cdkal1	Intron
Cdkl4	Intron
Cdrt4	Intron
Cdyl	Intron
Cebpe	Intron
Celf1	Intron
Celf2	Intron
Celf4	Intron
Celf5	Intron
Celrr	Intron
Celsr1	Intron
Cemip2	Intron
Cenpf	Intron
Cenpw	Intron
Cep112	Intron
Cep128	Intron
Cep170	Intron
Cep192	Intron
Cep295nl	Intron
Cep350	Intron
Cep83	Intron
Cerkl	Intron
Cers6	Intron
Cfap43	Intron
Cfap54	Intron
Cfap58	Intron
Cflar	Intron
Chd8	Intron
Chit1	Intron
Chka	Intron
Chml	Intron
Chmp1b	Intron
Chn1	Intron
Chn1os3	Intron
Chodl	Intron
Chpf	Intron
Chrm3	Intron
Chst11	Intron
Chst3	Intron
Chst9	Intron
Chsy3	Intron
Chuk	Intron
Cidea	Intron
Cited2	Intron
Ciz1	Intron
Clasp1	Intron
Clba1	Intron
Cldn10	Intron
Cldn14	Intron
Clic5	Intron
Clint1	Intron
Clip4	Intron
Clmn	Intron
Clvs2	Intron
Clybl	Intron
Cmah	Intron
Cmpk2	Intron
Cmtr1	Intron
Cnga3	Intron
Cnih3	Intron
Cnnm1	Intron
Cnnm2	Intron
Cnp	Intron
Cnrip1	Intron
Cnst	Intron
Cntn1	Intron
Cntnap5a	Intron
Cntnap5b	Intron
Cntnap5c	Intron
Cobl	Intron
Cobll1	Intron
Cog3	Intron
Cog5	Intron
Col10a1	Intron
Col13a1	Intron
Col14a1	Intron
Col18a1	Intron
Col19a1	Intron
Col22a1	Intron
Col23a1	Intron
Col4a4	Intron
Col5a1	Intron
Col6a3	Intron
Col8a1	Intron
Colec10	Intron
Colec11	Intron
Colgalt2	Intron
Colq	Intron
Commd9	Intron
Cpa6	Intron
Cpb2	Intron
Cpd	Intron
Cplane1	Intron
Cplx2	Intron
Cpm	Intron
Cpn1	Intron
Cpne5	Intron
Cpne8	Intron
Cpq	Intron
Cps1	Intron
Cpsf6	Intron
Cr2	Intron
Cradd	Intron
Crb1	Intron
Crb2	Intron
Creb3l1	Intron
Crebbp	Intron
